Subsystem,File Path,Line Number,Type,Name,Value,Description
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,136,macro,"BFQ_BFQQ_FNS(name)						 void bfq_mark_bfqq_##name(struct bfq_queue *bfqq)			 {									 	__set_bit(BFQQF_##name, &(bfqq)->flags);			 }									 void bfq_clear_bfqq_##name(struct bfq_queue *bfqq)			 {									 	__clear_bit(BFQQF_##name, &(bfqq)->flags);		 }									 int bfq_bfqq_##name(const struct bfq_queue *bfqq)","{									 	return test_bit(BFQQF_##name, &(bfqq)->flags);		 }",
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,223,macro,BFQ_MIN_TT,(2 * NSEC_PER_MSEC),
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,226,macro,BFQ_HW_QUEUE_THRESHOLD,3,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,227,macro,BFQ_HW_QUEUE_SAMPLES,32,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,229,macro,BFQQ_SEEK_THR,(sector_t)(8 * 100),
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,230,macro,BFQQ_SECT_THR_NONROT,(sector_t)(2 * 32),
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,231,macro,"BFQ_RQ_SEEKY(bfqd, last_pos, rq)  	(get_sdist(last_pos, rq) >			 	 BFQQ_SEEK_THR &&				 	 (!blk_queue_nonrot(bfqd->queue) ||		 blk_rq_sectors(rq) < BFQQ_SECT_THR_NONROT))",,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,236,macro,BFQQ_CLOSE_THR,(sector_t)(8 * 1024),
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,237,macro,BFQQ_SEEKY(bfqq)	(hweight32(bfqq->seek_history) > 19),,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,245,macro,BFQQ_TOTALLY_SEEKY(bfqq)	(bfqq->seek_history == -1),,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,248,macro,BFQ_RATE_MIN_SAMPLES,32,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,250,macro,BFQ_RATE_MIN_INTERVAL,(300*NSEC_PER_MSEC),
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,252,macro,BFQ_RATE_REF_INTERVAL,NSEC_PER_SEC,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,268,macro,BFQ_RATE_SHIFT,16,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,376,macro,RQ_BIC(rq)		((struct bfq_io_cq *)((rq)->elv.priv[0])),,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,377,macro,RQ_BFQQ(rq)		((rq)->elv.priv[1]),,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,484,macro,bfq_class_idle(bfqq)	((bfqq)->ioprio_class == IOPRIO_CLASS_IDLE),,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,486,macro,bfq_sample_valid(samples)	((samples) > 80),,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,500,macro,BFQ_RQ1_WRAP,0x01 /* request 1 wraps */,
block,/home/spike/linux-6.14.7/block/bfq-iosched.c,501,macro,BFQ_RQ2_WRAP,0x02 /* request 2 wraps */,
