Subsystem,File Path,Line Number,Type,Name,Value,Description
net,/home/spike/linux-6.14.7/net/ceph/messenger_v2.c,64,macro,IN_S_FINISH_SKIP,10,
net,/home/spike/linux-6.14.7/net/ceph/messenger_v2.c,66,macro,OUT_S_QUEUE_DATA,1,
net,/home/spike/linux-6.14.7/net/ceph/messenger_v2.c,67,macro,OUT_S_QUEUE_DATA_CONT,2,
net,/home/spike/linux-6.14.7/net/ceph/messenger_v2.c,68,macro,OUT_S_QUEUE_ENC_PAGE,3,
net,/home/spike/linux-6.14.7/net/ceph/messenger_v2.c,69,macro,OUT_S_QUEUE_ZEROS,4,
net,/home/spike/linux-6.14.7/net/ceph/messenger_v2.c,70,macro,OUT_S_FINISH_MESSAGE,5,
net,/home/spike/linux-6.14.7/net/ceph/messenger_v2.c,71,macro,OUT_S_GET_NEXT,6,
net,/home/spike/linux-6.14.7/net/ceph/messenger_v2.c,437,macro,MESSAGE_HEAD_PLAIN_LEN,(CEPH_PREAMBLE_PLAIN_LEN +		 				 sizeof(struct ceph_msg_header2) +	 CEPH_CRC_LEN),
net,/home/spike/linux-6.14.7/net/ceph/messenger_v2.c,1385,macro,AUTH_BUF_LEN,(512 - CEPH_CRC_LEN - CEPH_PREAMBLE_PLAIN_LEN),
net,/home/spike/linux-6.14.7/net/rxrpc/rtt.c,14,macro,RXRPC_RTO_MAX,(120 * USEC_PER_SEC),
net,/home/spike/linux-6.14.7/net/rxrpc/rtt.c,15,macro,RXRPC_TIMEOUT_INIT,((unsigned int)(1 * USEC_PER_SEC)) /* RFC6298 2.1 initial RTO value */,
net,/home/spike/linux-6.14.7/net/rxrpc/rtt.c,16,macro,rxrpc_jiffies32,((u32)jiffies)		/* As rxrpc_jiffies32 */,
net,/home/spike/linux-6.14.7/net/ceph/crush/hash.c,13,macro,"crush_hashmix(a, b, c) do {			 		a = a-b;  a = a-c;  a = a^(c>>13);	 		b = b-c;  b = b-a;  b = b^(a<<8);	 		c = c-a;  c = c-b;  c = c^(b>>13);	 		a = a-b;  a = a-c;  a = a^(c>>12);	 		b = b-c;  b = b-a;  b = b^(a<<16);	 		c = c-a;  c = c-b;  c = c^(b>>5);	 		a = a-b;  a = a-c;  a = a^(c>>3);	 		b = b-c;  b = b-a;  b = b^(a<<10);	 		c = c-a;  c = c-b;  c = c^(b>>15);	 } while (0)",,
net,/home/spike/linux-6.14.7/net/ceph/crush/hash.c,25,macro,crush_hash_seed,1315423911,
net,/home/spike/linux-6.14.7/net/ceph/osd_client.c,25,macro,OSD_OPREPLY_FRONT_LEN,512,
net,/home/spike/linux-6.14.7/net/rxrpc/key.c,578,macro,RND(X) (((X) + 3) & ~3),,
net,/home/spike/linux-6.14.7/net/rxrpc/key.c,619,macro,ENCODE(x)				 	do {					 		*xdr++ = htonl(x);		 } while(0),,
net,/home/spike/linux-6.14.7/net/rxrpc/key.c,623,macro,"ENCODE_DATA(l, s)						 	do {								 		u32 _l = (l);						 		ENCODE(l);						 		memcpy(xdr, (s), _l);					 		if (_l & 3)						 			memcpy((u8 *)xdr + _l, &zero, 4 - (_l & 3));	 		xdr += (_l + 3) >> 2;					 } while(0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/key.c,632,macro,"ENCODE_BYTES(l, s)						 	do {								 		u32 _l = (l);						 		memcpy(xdr, (s), _l);					 		if (_l & 3)						 			memcpy((u8 *)xdr + _l, &zero, 4 - (_l & 3));	 		xdr += (_l + 3) >> 2;					 } while(0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/key.c,640,macro,"ENCODE64(x)					 	do {						 		__be64 y = cpu_to_be64(x);		 		memcpy(xdr, &y, 8);			 		xdr += 8 >> 2;				 } while(0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/key.c,646,macro,"ENCODE_STR(s)				 	do {					 		const char *_s = (s);		 		ENCODE_DATA(strlen(_s), _s);	 } while(0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,23,macro,RXRPC_RANDOM_EPOCH,"0x80000000	/* Random if set, date-based if not */",
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,26,macro,RXRPC_MAXCALLS,4			/* max active calls per conn */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,27,macro,RXRPC_CHANNELMASK,(RXRPC_MAXCALLS-1)	/* mask for channel ID */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,29,macro,RXRPC_CIDSHIFT,ilog2(RXRPC_MAXCALLS)	/* shift for connection ID */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,30,macro,RXRPC_CID_INC,(1 << RXRPC_CIDSHIFT)	/* connection ID increment */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,37,macro,RXRPC_PACKET_TYPE_DATA,1	/* data */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,38,macro,RXRPC_PACKET_TYPE_ACK,2	/* ACK */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,39,macro,RXRPC_PACKET_TYPE_BUSY,3	/* call reject */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,40,macro,RXRPC_PACKET_TYPE_ABORT,4	/* call/connection abort */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,41,macro,RXRPC_PACKET_TYPE_ACKALL,5	/* ACK all outstanding packets on call */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,42,macro,RXRPC_PACKET_TYPE_CHALLENGE,6	/* connection security challenge (SRVR->CLNT) */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,43,macro,RXRPC_PACKET_TYPE_RESPONSE,7	/* connection secutity response (CLNT->SRVR) */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,44,macro,RXRPC_PACKET_TYPE_DEBUG,8	/* debug info request */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,45,macro,RXRPC_PACKET_TYPE_PARAMS,"9	/* Parameter negotiation (unspec'd, ignore) */",
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,46,macro,RXRPC_PACKET_TYPE_10,10	/* Ignored */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,47,macro,RXRPC_PACKET_TYPE_11,11	/* Ignored */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,48,macro,RXRPC_PACKET_TYPE_VERSION,13	/* version string request */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,51,macro,RXRPC_CLIENT_INITIATED,0x01		/* signifies a packet generated by a client */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,52,macro,RXRPC_REQUEST_ACK,0x02		/* request an unconditional ACK of this packet */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,53,macro,RXRPC_LAST_PACKET,0x04		/* the last packet from this side for this call */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,54,macro,RXRPC_MORE_PACKETS,0x08		/* more packets to come */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,55,macro,RXRPC_JUMBO_PACKET,0x20		/* [DATA] this is a jumbo packet */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,56,macro,RXRPC_SLOW_START_OK,0x20		/* [ACK] slow start supported */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,59,macro,RXRPC_USERSTATUS_SERVICE_UPGRADE,0x01	/* AuriStor service upgrade request */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,89,macro,RXRPC_JUMBO_DATALEN,1412	/* non-terminal jumbo packet data length */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,99,macro,RXRPC_MAX_NR_JUMBO,46,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,102,macro,RXRPC_JUMBO(N) ((int)sizeof(struct rxrpc_wire_header) +  			RXRPC_JUMBO_DATALEN +				 ((N) - 1) * RXRPC_JUMBO_SUBPKTLEN),,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,120,macro,RXRPC_ACK_REQUESTED,1	/* ACK was requested on packet */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,121,macro,RXRPC_ACK_DUPLICATE,2	/* duplicate packet received */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,122,macro,RXRPC_ACK_OUT_OF_SEQUENCE,3	/* out of sequence packet received */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,123,macro,RXRPC_ACK_EXCEEDS_WINDOW,4	/* packet received beyond end of ACK window */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,124,macro,RXRPC_ACK_NOSPACE,5	/* packet discarded due to lack of buffer space */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,125,macro,RXRPC_ACK_PING,6	/* keep alive ACK */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,126,macro,RXRPC_ACK_PING_RESPONSE,7	/* response to RXRPC_ACK_PING */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,127,macro,RXRPC_ACK_DELAY,8	/* nothing happened since received packet */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,128,macro,RXRPC_ACK_IDLE,9	/* ACK due to fully received ACK window */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,129,macro,RXRPC_ACK__INVALID,10	/* Representation of invalid ACK reason */,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,132,macro,RXRPC_MAXACKS,255,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,135,macro,RXRPC_ACK_TYPE_NACK,0,
net,/home/spike/linux-6.14.7/net/rxrpc/protocol.h,136,macro,RXRPC_ACK_TYPE_ACK,1,
net,/home/spike/linux-6.14.7/net/rxrpc/rxperf.c,20,macro,RXPERF_PORT,7009,
net,/home/spike/linux-6.14.7/net/rxrpc/rxperf.c,21,macro,RX_PERF_SERVICE,147,
net,/home/spike/linux-6.14.7/net/rxrpc/rxperf.c,22,macro,RX_PERF_VERSION,3,
net,/home/spike/linux-6.14.7/net/rxrpc/rxperf.c,23,macro,RX_PERF_SEND,0,
net,/home/spike/linux-6.14.7/net/rxrpc/rxperf.c,24,macro,RX_PERF_RECV,1,
net,/home/spike/linux-6.14.7/net/rxrpc/rxperf.c,25,macro,RX_PERF_RPC,3,
net,/home/spike/linux-6.14.7/net/rxrpc/rxperf.c,26,macro,RX_PERF_FILE,4,
net,/home/spike/linux-6.14.7/net/rxrpc/rxperf.c,27,macro,RX_PERF_MAGIC_COOKIE,0x4711,
net,/home/spike/linux-6.14.7/net/rxrpc/rxkad.c,24,macro,RXKAD_VERSION,2,
net,/home/spike/linux-6.14.7/net/rxrpc/rxkad.c,25,macro,MAXKRB5TICKETLEN,1024,
net,/home/spike/linux-6.14.7/net/rxrpc/rxkad.c,26,macro,RXKAD_TKT_TYPE_KERBEROS_V5,256,
net,/home/spike/linux-6.14.7/net/rxrpc/rxkad.c,27,macro,ANAME_SZ,40	/* size of authentication name */,
net,/home/spike/linux-6.14.7/net/rxrpc/rxkad.c,28,macro,INST_SZ,40	/* size of principal's instance */,
net,/home/spike/linux-6.14.7/net/rxrpc/rxkad.c,29,macro,REALM_SZ,40	/* size of principal's auth domain */,
net,/home/spike/linux-6.14.7/net/rxrpc/rxkad.c,30,macro,SNAME_SZ,40	/* size of service name */,
net,/home/spike/linux-6.14.7/net/rxrpc/rxkad.c,31,macro,RXKAD_ALIGN,8,
net,/home/spike/linux-6.14.7/net/rxrpc/rxkad.c,912,macro,"Z(field, fieldl)						 	({								 		u8 *__str = p;						 		q = memchr(p, 0, end - p);				 		if (!q || q - p > field##_SZ)				 			return rxrpc_abort_conn(			 				conn, skb, RXKADBADTICKET, -EPROTO,	 				rxkad_abort_resp_tkt_##fieldl);		 		for (; p < q; p++)					 			if (!isprint(*p))				 				return rxrpc_abort_conn(		 					conn, skb, RXKADBADTICKET, -EPROTO,  					rxkad_abort_resp_tkt_##fieldl);	 		p++;							 		__str;							 })",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,18,macro,FCRYPT_BSIZE,8,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,89,macro,RXRPC_KEEPALIVE_TIME,20 /* NAT keepalive time in seconds */,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,137,macro,RXRPC_BACKLOG_MAX,32,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,162,macro,RXRPC_SOCK_CONNECTED,0	/* connect_srx is set */,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,211,macro,RXRPC_RX_VERIFIED,0x01,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,315,macro,RXRPC_CLIENT_CONN_REAP_TIMER,0	/* The client conn reap timer expired */,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,423,macro,RXRPC_CONN_FINAL_ACK_MASK,((1UL << RXRPC_CONN_FINAL_ACK_0) |	 				   (1UL << RXRPC_CONN_FINAL_ACK_1) |	 				   (1UL << RXRPC_CONN_FINAL_ACK_2) |	 (1UL << RXRPC_CONN_FINAL_ACK_3)),
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,715,macro,RXRPC_TX_MAX_WINDOW,128,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,734,macro,RXRPC_MIN_CWND,4,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,770,macro,RXRPC_SACK_SIZE,256,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,780,macro,RXRPC_CALL_RTT_AVAIL_MASK,0xf,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,781,macro,RXRPC_CALL_RTT_PEND_SHIFT,8,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,872,macro,RXRPC_TXBUF_WIRE_FLAGS,0xff		/* The wire protocol flags */,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,873,macro,RXRPC_TXBUF_RESENT,0x100		/* Set if has been resent */,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,908,macro,RXRPC_TXQ_MASK,(RXRPC_NR_TXQUEUE - 1),
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1513,macro,"dbgprintk(FMT,...)  printk(""[%-6.6s] ""FMT""\n"", current->comm ,##__VA_ARGS__)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1527,macro,RXRPC_DEBUG_KENTER,0x01,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1528,macro,RXRPC_DEBUG_KLEAVE,0x02,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1529,macro,RXRPC_DEBUG_KDEBUG,0x04,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1531,macro,"_enter(FMT,...)					 do {							 	if (unlikely(rxrpc_debug & RXRPC_DEBUG_KENTER))	 		kenter(FMT,##__VA_ARGS__);		 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1537,macro,"_leave(FMT,...)					 do {							 	if (unlikely(rxrpc_debug & RXRPC_DEBUG_KLEAVE))	 		kleave(FMT,##__VA_ARGS__);		 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1543,macro,"_debug(FMT,...)					 do {							 	if (unlikely(rxrpc_debug & RXRPC_DEBUG_KDEBUG))	 		kdebug(FMT,##__VA_ARGS__);		 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1560,macro,"ASSERT(X)						 do {								 	if (unlikely(!(X))) {					 		pr_err(""Assertion failed\n"");			 		BUG();						 	}							 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1568,macro,"ASSERTCMP(X, OP, Y)						 do {									 	__typeof__(X) _x = (X);						 	__typeof__(Y) _y = (__typeof__(X))(Y);				 	if (unlikely(!(_x OP _y))) {					 		pr_err(""Assertion failed - %lu(0x%lx) %s %lu(0x%lx) is false\n"",  		       (unsigned long)_x, (unsigned long)_x, #OP,	 		       (unsigned long)_y, (unsigned long)_y);		 		BUG();							 	}								 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1580,macro,"ASSERTIF(C, X)						 do {								 	if (unlikely((C) && !(X))) {				 		pr_err(""Assertion failed\n"");			 		BUG();						 	}							 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1588,macro,"ASSERTIFCMP(C, X, OP, Y)					 do {									 	__typeof__(X) _x = (X);						 	__typeof__(Y) _y = (__typeof__(X))(Y);				 	if (unlikely((C) && !(_x OP _y))) {				 		pr_err(""Assertion failed - %lu(0x%lx) %s %lu(0x%lx) is false\n"",  		       (unsigned long)_x, (unsigned long)_x, #OP,	 		       (unsigned long)_y, (unsigned long)_y);		 		BUG();							 	}								 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1602,macro,ASSERT(X)				 do {						 } while (0),,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1606,macro,"ASSERTCMP(X, OP, Y)			 do {						 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1610,macro,"ASSERTIF(C, X)				 do {						 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/ar-internal.h,1614,macro,"ASSERTIFCMP(C, X, OP, Y)		 do {						 } while (0)",,
net,/home/spike/linux-6.14.7/net/rxrpc/input.c,837,macro,"shiftr_adv_rotr(shift_from, rotate_into) ({			 			asm("" shr%z1 %1\n""				 			    "" inc %0\n""					 			    "" rcr%z2 %2\n""				 			    : ""+d""(shift_from), ""+m""(*(shift_from)), ""+rm""(rotate_into)  			    );						 })",,
net,/home/spike/linux-6.14.7/net/rxrpc/input.c,845,macro,"shiftr_adv_rotr(shift_from, rotate_into) ({	 			typeof(rotate_into) __bit0 = *(shift_from) & 1;	 			*(shift_from) >>= 1;				 			shift_from++;					 			rotate_into >>= 1;				 			rotate_into |= __bit0 << (sizeof(rotate_into) * 8 - 1);  })",,
net,/home/spike/linux-6.14.7/net/tipc/socket.h,42,macro,FLOWCTL_MSG_WIN,512,
net,/home/spike/linux-6.14.7/net/tipc/socket.h,43,macro,FLOWCTL_MSG_LIM,((FLOWCTL_MSG_WIN * 2 + 1) * SKB_TRUESIZE(MAX_MSG_SIZE)),
net,/home/spike/linux-6.14.7/net/tipc/socket.h,45,macro,FLOWCTL_BLK_SZ,1024,
net,/home/spike/linux-6.14.7/net/tipc/socket.h,48,macro,RCVBUF_MIN,(FLOWCTL_BLK_SZ * 512),
